user_id,age_group,proficiency_level,event_id,event_name,topic,difficulty_level,content_type,question,user_answer,correct_answer,is_correct,response_time_sec,hint_used,attempts,score,engagement_level,next_recommended_difficulty,feedback
U009775,Child,Intermediate,E102,World War II,War,Easy,Quiz,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,31,No,3,18,Medium,Medium,You're improving steadily.
U009776,Teen,Beginner,E105,Indus Valley Civilization,Culture,Medium,Quiz,Can you tell what type of writing system did they use?,Undeciphered script,Undeciphered script,1,8,No,3,15,Medium,Hard,Excellent understanding!
U009777,Teen,Beginner,E103,American Revolution,Revolution,Hard,Quiz,Who was the first President of the United States?,George Washington,George Washington,1,21,No,3,10,High,Hard,"Good effort, review the topic."
U009778,Teen,Beginner,E105,Indus Valley Civilization,Culture,Medium,Simulation,Which river was central to this civilization?,I don't know,Indus,0,26,No,2,7,Low,Easy,Consider revising this concept.
U009779,Adult,Beginner,E102,World War II,War,Medium,Challenge,What ended World War II in Japan?,Random guess,Atomic bombings,0,15,Yes,3,5,Low,Easy,Excellent understanding!
U009780,Adult,Advanced,E105,Indus Valley Civilization,Culture,Easy,Simulation,Can you tell what type of writing system did they use?,Undeciphered script,Undeciphered script,1,23,Yes,3,17,High,Medium,Consider revising this concept.
U009781,Teen,Beginner,E103,American Revolution,Revolution,Medium,Challenge,Name the person who was the first President of the United States?,George Washington,George Washington,1,7,No,2,14,Medium,Hard,"Good effort, review the topic."
U009782,Adult,Beginner,E104,Cold War,Politics,Medium,Quiz,Can you tell what was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,27,Yes,2,11,Medium,Hard,You're improving steadily.
U009783,Teen,Beginner,E104,Cold War,Politics,Medium,Quiz,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,13,No,3,13,Medium,Hard,"Good effort, review the topic."
U009784,Child,Advanced,E103,American Revolution,Revolution,Easy,Quiz,Identify which country did America gain independence from?,Britain,Britain,1,22,Yes,1,15,High,Medium,Consider revising this concept.
U009785,Child,Beginner,E104,Cold War,Politics,Easy,Challenge,Identify which wall divided Berlin?,Berlin Wall,Berlin Wall,1,23,No,2,19,Medium,Medium,"Good effort, review the topic."
U009786,Adult,Intermediate,E102,World War II,War,Medium,Simulation,Which country invaded Poland in 1939?,Germany,Germany,1,6,No,1,12,Low,Hard,You're improving steadily.
U009787,Teen,Intermediate,E104,Cold War,Politics,Medium,Simulation,Which two superpowers were involved?,USA and USSR,USA and USSR,1,18,Yes,2,12,High,Hard,Consider revising this concept.
U009788,Child,Intermediate,E104,Cold War,Politics,Medium,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,20,Yes,3,18,Low,Hard,"Good effort, review the topic."
U009789,Child,Advanced,E102,World War II,War,Hard,Simulation,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,32,Yes,1,13,High,Hard,Excellent understanding!
U009790,Child,Beginner,E103,American Revolution,Revolution,Easy,Challenge,What year was the Declaration of Independence signed?,1776,1776,1,37,No,1,14,Low,Medium,"Good effort, review the topic."
U009791,Child,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Challenge,Which river was central to this civilization?,Indus,Indus,1,12,No,3,18,Low,Medium,Excellent understanding!
U009792,Child,Beginner,E102,World War II,War,Medium,Challenge,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,12,No,2,10,High,Hard,Consider revising this concept.
U009793,Child,Intermediate,E101,French Revolution,Revolution,Medium,Simulation,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,23,No,2,15,Medium,Hard,"Good effort, review the topic."
U009794,Child,Advanced,E104,Cold War,Politics,Easy,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,14,Yes,1,19,High,Medium,"Good effort, review the topic."
U009795,Adult,Beginner,E103,American Revolution,Revolution,Medium,Simulation,What year was the Declaration of Independence signed?,1776,1776,1,34,No,1,17,Low,Hard,You're improving steadily.
U009796,Adult,Intermediate,E101,French Revolution,Revolution,Easy,Challenge,What was the main cause of the French Revolution?,France,Economic inequality,0,20,No,2,8,Medium,Easy,Excellent understanding!
U009797,Teen,Intermediate,E102,World War II,War,Easy,Challenge,Who was the leader of Nazi Germany?,1945,Adolf Hitler,0,10,No,3,8,Medium,Easy,Great job! Keep progressing.
U009798,Teen,Intermediate,E102,World War II,War,Easy,Quiz,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,31,Yes,3,17,High,Medium,You're improving steadily.
U009799,Adult,Intermediate,E104,Cold War,Politics,Hard,Challenge,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,30,Yes,3,18,High,Hard,You're improving steadily.
U009800,Child,Beginner,E103,American Revolution,Revolution,Hard,Challenge,What year was the Declaration of Independence signed?,1776,1776,1,19,Yes,3,11,Medium,Hard,Great job! Keep progressing.
U009801,Teen,Intermediate,E104,Cold War,Politics,Hard,Quiz,Which two superpowers were involved?,I don't know,USA and USSR,0,28,Yes,2,2,Low,Easy,Consider revising this concept.
U009802,Adult,Beginner,E101,French Revolution,Revolution,Easy,Simulation,When did the French Revolution begin?,1945,1789,0,13,No,2,5,Low,Easy,Excellent understanding!
U009803,Teen,Beginner,E101,French Revolution,Revolution,Hard,Simulation,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,34,No,2,19,Medium,Hard,Excellent understanding!
U009804,Teen,Advanced,E103,American Revolution,Revolution,Medium,Challenge,Identify which country did America gain independence from?,Britain,Britain,1,34,No,1,11,Low,Hard,"Good effort, review the topic."
U009805,Teen,Beginner,E102,World War II,War,Hard,Challenge,Identify which country invaded Poland in 1939?,Germany,Germany,1,9,Yes,3,18,High,Hard,Great job! Keep progressing.
U009806,Child,Beginner,E103,American Revolution,Revolution,Medium,Challenge,Can you tell what year was the Declaration of Independence signed?,1776,1776,1,20,No,2,20,Low,Hard,Excellent understanding!
U009807,Child,Intermediate,E104,Cold War,Politics,Medium,Challenge,Which two superpowers were involved?,France,USA and USSR,0,27,Yes,3,7,Medium,Easy,"Good effort, review the topic."
U009808,Child,Intermediate,E101,French Revolution,Revolution,Medium,Simulation,What was the main cause of the French Revolution?,1945,Economic inequality,0,17,No,3,5,Medium,Easy,Excellent understanding!
U009809,Child,Intermediate,E102,World War II,War,Easy,Challenge,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,13,No,2,20,High,Medium,You're improving steadily.
U009810,Adult,Beginner,E102,World War II,War,Hard,Quiz,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,29,Yes,2,20,High,Hard,Great job! Keep progressing.
U009811,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Quiz,Identify which river was central to this civilization?,I don't know,Indus,0,22,No,2,5,High,Easy,Great job! Keep progressing.
U009812,Teen,Beginner,E104,Cold War,Politics,Medium,Simulation,Identify which wall divided Berlin?,I don't know,Berlin Wall,0,20,No,1,3,Low,Easy,Great job! Keep progressing.
U009813,Adult,Advanced,E101,French Revolution,Revolution,Easy,Simulation,When did the French Revolution begin?,I don't know,1789,0,7,Yes,3,7,Low,Easy,"Good effort, review the topic."
U009814,Child,Advanced,E104,Cold War,Politics,Medium,Challenge,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,16,Yes,3,15,Medium,Hard,Great job! Keep progressing.
U009815,Child,Intermediate,E102,World War II,War,Hard,Quiz,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,23,Yes,1,18,Medium,Hard,Great job! Keep progressing.
U009816,Teen,Intermediate,E103,American Revolution,Revolution,Hard,Challenge,Who was the first President of the United States?,George Washington,George Washington,1,27,Yes,2,18,High,Hard,"Good effort, review the topic."
U009817,Teen,Advanced,E101,French Revolution,Revolution,Easy,Simulation,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,28,Yes,3,15,Low,Medium,"Good effort, review the topic."
U009818,Adult,Intermediate,E104,Cold War,Politics,Medium,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,25,Yes,2,20,High,Hard,You're improving steadily.
U009819,Teen,Beginner,E102,World War II,War,Hard,Simulation,Which country invaded Poland in 1939?,1945,Germany,0,14,No,2,1,Medium,Easy,"Good effort, review the topic."
U009820,Teen,Advanced,E105,Indus Valley Civilization,Culture,Hard,Simulation,Identify which river was central to this civilization?,Random guess,Indus,0,27,No,3,5,Medium,Easy,Excellent understanding!
U009821,Teen,Beginner,E105,Indus Valley Civilization,Culture,Easy,Challenge,Which river was central to this civilization?,France,Indus,0,9,No,1,1,Medium,Easy,Great job! Keep progressing.
U009822,Adult,Advanced,E102,World War II,War,Easy,Simulation,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,15,No,2,11,High,Medium,"Good effort, review the topic."
U009823,Child,Intermediate,E103,American Revolution,Revolution,Hard,Quiz,Who was the first President of the United States?,George Washington,George Washington,1,26,Yes,1,10,High,Hard,Consider revising this concept.
U009824,Teen,Beginner,E101,French Revolution,Revolution,Easy,Simulation,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,20,Yes,1,16,Low,Medium,Excellent understanding!
U009825,Teen,Beginner,E104,Cold War,Politics,Easy,Simulation,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,29,No,2,12,High,Medium,Great job! Keep progressing.
U009826,Adult,Beginner,E105,Indus Valley Civilization,Culture,Easy,Simulation,Can you tell what type of writing system did they use?,France,Undeciphered script,0,29,No,1,0,High,Easy,Great job! Keep progressing.
U009827,Child,Intermediate,E101,French Revolution,Revolution,Easy,Simulation,When did the French Revolution begin?,1789,1789,1,36,Yes,2,14,Medium,Medium,Excellent understanding!
U009828,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Challenge,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,5,No,3,13,High,Hard,"Good effort, review the topic."
U009829,Teen,Advanced,E103,American Revolution,Revolution,Easy,Simulation,What year was the Declaration of Independence signed?,1776,1776,1,25,Yes,1,10,High,Medium,Excellent understanding!
U009830,Adult,Beginner,E102,World War II,War,Medium,Simulation,Can you tell what ended World War II in Japan?,Atomic bombings,Atomic bombings,1,27,Yes,1,17,High,Hard,Great job! Keep progressing.
U009831,Adult,Beginner,E103,American Revolution,Revolution,Easy,Simulation,Which country did America gain independence from?,I don't know,Britain,0,28,Yes,1,7,Medium,Easy,Great job! Keep progressing.
U009832,Adult,Intermediate,E104,Cold War,Politics,Medium,Simulation,Identify which wall divided Berlin?,Berlin Wall,Berlin Wall,1,30,Yes,2,10,Low,Hard,You're improving steadily.
U009833,Teen,Beginner,E104,Cold War,Politics,Medium,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,38,Yes,2,19,Low,Hard,You're improving steadily.
U009834,Teen,Advanced,E101,French Revolution,Revolution,Medium,Simulation,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,17,Yes,2,19,Medium,Hard,Consider revising this concept.
U009835,Adult,Beginner,E102,World War II,War,Easy,Quiz,Which country invaded Poland in 1939?,Germany,Germany,1,17,No,2,16,High,Medium,Great job! Keep progressing.
U009836,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Quiz,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,13,No,1,11,High,Medium,You're improving steadily.
U009837,Child,Beginner,E105,Indus Valley Civilization,Culture,Easy,Quiz,What was a key feature of Indus cities?,I don't know,Advanced drainage,0,40,Yes,2,0,High,Easy,Excellent understanding!
U009838,Teen,Intermediate,E103,American Revolution,Revolution,Medium,Quiz,Identify which country did America gain independence from?,Britain,Britain,1,13,No,3,18,Low,Hard,Excellent understanding!
U009839,Child,Advanced,E104,Cold War,Politics,Easy,Simulation,Can you tell what was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,30,No,1,11,Medium,Medium,Great job! Keep progressing.
U009840,Adult,Intermediate,E104,Cold War,Politics,Medium,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,37,No,1,13,High,Hard,Great job! Keep progressing.
U009841,Teen,Intermediate,E104,Cold War,Politics,Hard,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,7,Yes,3,11,Low,Hard,Consider revising this concept.
U009842,Adult,Advanced,E102,World War II,War,Easy,Simulation,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,23,No,3,17,Low,Medium,Great job! Keep progressing.
U009843,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Challenge,Which river was central to this civilization?,France,Indus,0,33,No,2,6,Low,Easy,You're improving steadily.
U009844,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Challenge,Can you tell what was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,22,No,3,16,High,Medium,You're improving steadily.
U009845,Teen,Advanced,E104,Cold War,Politics,Medium,Simulation,Which wall divided Berlin?,1945,Berlin Wall,0,35,Yes,3,7,Medium,Easy,"Good effort, review the topic."
U009846,Adult,Advanced,E101,French Revolution,Revolution,Easy,Quiz,When did the French Revolution begin?,1789,1789,1,5,Yes,2,13,Low,Medium,Great job! Keep progressing.
U009847,Child,Intermediate,E103,American Revolution,Revolution,Hard,Challenge,Who was the first President of the United States?,George Washington,George Washington,1,20,Yes,3,13,Medium,Hard,Great job! Keep progressing.
U009848,Adult,Intermediate,E102,World War II,War,Medium,Simulation,Which country invaded Poland in 1939?,Germany,Germany,1,22,No,2,16,High,Hard,Great job! Keep progressing.
U009849,Child,Intermediate,E104,Cold War,Politics,Medium,Simulation,Which wall divided Berlin?,France,Berlin Wall,0,26,Yes,3,7,Low,Easy,Great job! Keep progressing.
U009850,Adult,Intermediate,E103,American Revolution,Revolution,Hard,Challenge,Which country did America gain independence from?,Britain,Britain,1,31,No,3,20,Medium,Hard,You're improving steadily.
U009851,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Simulation,What was a key feature of Indus cities?,Random guess,Advanced drainage,0,30,No,1,5,High,Easy,You're improving steadily.
U009852,Child,Intermediate,E101,French Revolution,Revolution,Easy,Challenge,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,14,No,3,20,Low,Medium,Consider revising this concept.
U009853,Child,Advanced,E102,World War II,War,Easy,Simulation,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,5,Yes,3,13,Medium,Medium,Excellent understanding!
U009854,Teen,Advanced,E101,French Revolution,Revolution,Easy,Quiz,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,16,No,1,14,Low,Medium,You're improving steadily.
U009855,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Quiz,What type of writing system did they use?,I don't know,Undeciphered script,0,13,No,2,0,Medium,Easy,"Good effort, review the topic."
U009856,Teen,Beginner,E105,Indus Valley Civilization,Culture,Easy,Quiz,Can you tell what was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,37,Yes,3,11,High,Medium,Great job! Keep progressing.
U009857,Child,Advanced,E105,Indus Valley Civilization,Culture,Hard,Quiz,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,10,No,1,18,High,Hard,Excellent understanding!
U009858,Child,Intermediate,E101,French Revolution,Revolution,Hard,Quiz,When did the French Revolution begin?,1789,1789,1,9,No,1,12,Medium,Hard,"Good effort, review the topic."
U009859,Child,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Challenge,What was a key feature of Indus cities?,I don't know,Advanced drainage,0,34,Yes,2,2,High,Easy,Consider revising this concept.
U009860,Teen,Beginner,E104,Cold War,Politics,Medium,Simulation,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,30,Yes,3,15,High,Hard,You're improving steadily.
U009861,Child,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Simulation,Which river was central to this civilization?,Indus,Indus,1,24,Yes,2,16,High,Hard,You're improving steadily.
U009862,Teen,Beginner,E104,Cold War,Politics,Medium,Simulation,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,6,Yes,2,20,Medium,Hard,Consider revising this concept.
U009863,Child,Beginner,E103,American Revolution,Revolution,Hard,Quiz,Which country did America gain independence from?,Random guess,Britain,0,5,No,2,1,Medium,Easy,Great job! Keep progressing.
U009864,Teen,Beginner,E105,Indus Valley Civilization,Culture,Medium,Simulation,Identify which river was central to this civilization?,Indus,Indus,1,40,Yes,3,17,Medium,Hard,Consider revising this concept.
U009865,Adult,Beginner,E105,Indus Valley Civilization,Culture,Easy,Challenge,Can you tell what type of writing system did they use?,Undeciphered script,Undeciphered script,1,28,No,3,14,High,Medium,Great job! Keep progressing.
U009866,Adult,Beginner,E105,Indus Valley Civilization,Culture,Hard,Simulation,Can you tell what type of writing system did they use?,1945,Undeciphered script,0,33,Yes,2,1,Low,Easy,Great job! Keep progressing.
U009867,Child,Intermediate,E104,Cold War,Politics,Medium,Challenge,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,19,Yes,3,12,Medium,Hard,"Good effort, review the topic."
U009868,Adult,Advanced,E103,American Revolution,Revolution,Medium,Quiz,Identify which country did America gain independence from?,Britain,Britain,1,15,No,2,14,Low,Hard,"Good effort, review the topic."
U009869,Teen,Advanced,E101,French Revolution,Revolution,Hard,Quiz,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,9,Yes,2,17,Medium,Hard,You're improving steadily.
U009870,Teen,Beginner,E101,French Revolution,Revolution,Hard,Simulation,When did the French Revolution begin?,Random guess,1789,0,26,No,2,7,Medium,Easy,Excellent understanding!
U009871,Child,Intermediate,E103,American Revolution,Revolution,Easy,Challenge,Which country did America gain independence from?,1945,Britain,0,34,No,2,2,Medium,Easy,"Good effort, review the topic."
U009872,Adult,Advanced,E104,Cold War,Politics,Medium,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,13,No,1,19,Low,Hard,Consider revising this concept.
U009873,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Quiz,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,33,Yes,2,19,Medium,Medium,Great job! Keep progressing.
U009874,Adult,Beginner,E102,World War II,War,Easy,Simulation,Can you tell what ended World War II in Japan?,Atomic bombings,Atomic bombings,1,8,No,3,20,Medium,Medium,Excellent understanding!
U009875,Child,Intermediate,E103,American Revolution,Revolution,Easy,Simulation,What year was the Declaration of Independence signed?,Random guess,1776,0,26,Yes,3,7,High,Easy,Great job! Keep progressing.
U009876,Adult,Beginner,E104,Cold War,Politics,Medium,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,23,Yes,3,10,Low,Hard,You're improving steadily.
U009877,Teen,Advanced,E103,American Revolution,Revolution,Hard,Simulation,Which country did America gain independence from?,France,Britain,0,17,No,2,3,Medium,Easy,"Good effort, review the topic."
U009878,Adult,Beginner,E103,American Revolution,Revolution,Easy,Challenge,What year was the Declaration of Independence signed?,Random guess,1776,0,17,No,3,8,Low,Easy,Consider revising this concept.
U009879,Child,Beginner,E101,French Revolution,Revolution,Easy,Simulation,Who was executed during the Reign of Terror?,France,Louis XVI,0,11,Yes,1,4,Medium,Easy,Consider revising this concept.
U009880,Adult,Intermediate,E104,Cold War,Politics,Hard,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,21,No,3,15,Medium,Hard,"Good effort, review the topic."
U009881,Teen,Advanced,E104,Cold War,Politics,Medium,Simulation,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,24,No,2,20,Medium,Hard,You're improving steadily.
U009882,Child,Intermediate,E101,French Revolution,Revolution,Hard,Simulation,When did the French Revolution begin?,1789,1789,1,32,Yes,3,16,High,Hard,Great job! Keep progressing.
U009883,Adult,Beginner,E105,Indus Valley Civilization,Culture,Easy,Challenge,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,8,Yes,1,12,High,Medium,Excellent understanding!
U009884,Child,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Challenge,Which river was central to this civilization?,Indus,Indus,1,36,Yes,1,11,Low,Hard,You're improving steadily.
U009885,Child,Beginner,E101,French Revolution,Revolution,Easy,Quiz,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,37,Yes,3,18,High,Medium,Consider revising this concept.
U009886,Child,Advanced,E101,French Revolution,Revolution,Hard,Simulation,When did the French Revolution begin?,1789,1789,1,25,Yes,1,14,Low,Hard,Great job! Keep progressing.
U009887,Teen,Intermediate,E102,World War II,War,Hard,Simulation,Name the person who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,7,No,2,10,Medium,Hard,Consider revising this concept.
U009888,Teen,Intermediate,E102,World War II,War,Hard,Challenge,Which country invaded Poland in 1939?,Germany,Germany,1,5,No,1,19,High,Hard,Great job! Keep progressing.
U009889,Adult,Advanced,E105,Indus Valley Civilization,Culture,Hard,Simulation,Which river was central to this civilization?,Indus,Indus,1,17,No,1,10,Medium,Hard,Excellent understanding!
U009890,Adult,Beginner,E102,World War II,War,Easy,Challenge,Which country invaded Poland in 1939?,Germany,Germany,1,27,Yes,3,10,High,Medium,You're improving steadily.
U009891,Adult,Beginner,E104,Cold War,Politics,Hard,Challenge,What was the Truman Doctrine?,1945,Policy to contain communism,0,17,No,2,6,Medium,Easy,Excellent understanding!
U009892,Child,Advanced,E101,French Revolution,Revolution,Hard,Challenge,Who was executed during the Reign of Terror?,Random guess,Louis XVI,0,12,No,3,2,Low,Easy,"Good effort, review the topic."
U009893,Teen,Beginner,E101,French Revolution,Revolution,Hard,Challenge,Name the person who was executed during the Reign of Terror?,France,Louis XVI,0,10,No,3,1,Low,Easy,Great job! Keep progressing.
U009894,Child,Intermediate,E103,American Revolution,Revolution,Medium,Quiz,What year was the Declaration of Independence signed?,France,1776,0,8,No,3,3,Medium,Easy,You're improving steadily.
U009895,Adult,Advanced,E105,Indus Valley Civilization,Culture,Hard,Challenge,Identify which river was central to this civilization?,Indus,Indus,1,25,Yes,2,15,Low,Hard,Consider revising this concept.
U009896,Teen,Beginner,E103,American Revolution,Revolution,Easy,Simulation,Name the person who was the first President of the United States?,George Washington,George Washington,1,40,Yes,1,16,Medium,Medium,You're improving steadily.
U009897,Child,Advanced,E103,American Revolution,Revolution,Medium,Quiz,Name the person who was the first President of the United States?,I don't know,George Washington,0,23,Yes,2,6,Low,Easy,You're improving steadily.
U009898,Teen,Intermediate,E103,American Revolution,Revolution,Hard,Simulation,What year was the Declaration of Independence signed?,1776,1776,1,6,No,1,19,Low,Hard,You're improving steadily.
U009899,Adult,Beginner,E103,American Revolution,Revolution,Easy,Simulation,Which country did America gain independence from?,Britain,Britain,1,31,Yes,3,15,Low,Medium,"Good effort, review the topic."
U009900,Child,Advanced,E104,Cold War,Politics,Easy,Simulation,Can you tell what was the Truman Doctrine?,Random guess,Policy to contain communism,0,7,No,2,6,Medium,Easy,Excellent understanding!
U009901,Adult,Beginner,E103,American Revolution,Revolution,Easy,Simulation,Name the person who was the first President of the United States?,George Washington,George Washington,1,25,Yes,2,12,Medium,Medium,You're improving steadily.
U009902,Adult,Advanced,E102,World War II,War,Hard,Challenge,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,13,Yes,3,17,High,Hard,Consider revising this concept.
U009903,Teen,Advanced,E102,World War II,War,Hard,Quiz,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,5,Yes,1,10,High,Hard,Excellent understanding!
U009904,Teen,Intermediate,E101,French Revolution,Revolution,Hard,Simulation,Who was executed during the Reign of Terror?,Random guess,Louis XVI,0,14,Yes,3,3,Medium,Easy,You're improving steadily.
U009905,Teen,Advanced,E105,Indus Valley Civilization,Culture,Hard,Challenge,Identify which river was central to this civilization?,1945,Indus,0,13,No,1,8,High,Easy,Excellent understanding!
U009906,Adult,Beginner,E104,Cold War,Politics,Hard,Challenge,Can you tell what was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,27,Yes,3,17,Medium,Hard,Consider revising this concept.
U009907,Teen,Advanced,E102,World War II,War,Medium,Simulation,Who was the leader of Nazi Germany?,France,Adolf Hitler,0,22,No,2,3,Low,Easy,Excellent understanding!
U009908,Child,Advanced,E102,World War II,War,Hard,Simulation,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,9,No,1,12,Medium,Hard,You're improving steadily.
U009909,Child,Advanced,E101,French Revolution,Revolution,Easy,Challenge,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,23,Yes,3,10,Medium,Medium,Consider revising this concept.
U009910,Teen,Advanced,E103,American Revolution,Revolution,Hard,Quiz,Who was the first President of the United States?,George Washington,George Washington,1,25,Yes,2,11,Low,Hard,Consider revising this concept.
U009911,Child,Beginner,E103,American Revolution,Revolution,Hard,Simulation,Can you tell what year was the Declaration of Independence signed?,1776,1776,1,33,Yes,2,19,High,Hard,Great job! Keep progressing.
U009912,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Challenge,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,27,Yes,1,10,Low,Medium,"Good effort, review the topic."
U009913,Teen,Intermediate,E104,Cold War,Politics,Easy,Challenge,Which two superpowers were involved?,France,USA and USSR,0,16,No,3,8,Medium,Easy,Consider revising this concept.
U009914,Teen,Beginner,E102,World War II,War,Medium,Challenge,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,25,No,1,11,Low,Hard,Excellent understanding!
U009915,Child,Beginner,E102,World War II,War,Hard,Quiz,Which country invaded Poland in 1939?,Germany,Germany,1,18,Yes,1,14,Low,Hard,You're improving steadily.
U009916,Adult,Advanced,E103,American Revolution,Revolution,Hard,Quiz,Which country did America gain independence from?,Britain,Britain,1,16,Yes,3,19,Low,Hard,You're improving steadily.
U009917,Teen,Intermediate,E101,French Revolution,Revolution,Medium,Quiz,What was the main cause of the French Revolution?,Random guess,Economic inequality,0,16,No,3,5,Medium,Easy,You're improving steadily.
U009918,Adult,Beginner,E104,Cold War,Politics,Hard,Challenge,Can you tell what was the Truman Doctrine?,France,Policy to contain communism,0,24,Yes,1,0,High,Easy,Consider revising this concept.
U009919,Adult,Advanced,E103,American Revolution,Revolution,Easy,Challenge,Which country did America gain independence from?,1945,Britain,0,18,Yes,2,7,High,Easy,Excellent understanding!
U009920,Teen,Beginner,E101,French Revolution,Revolution,Hard,Simulation,When did the French Revolution begin?,France,1789,0,24,Yes,2,8,Medium,Easy,"Good effort, review the topic."
U009921,Child,Advanced,E103,American Revolution,Revolution,Medium,Quiz,Can you tell what year was the Declaration of Independence signed?,1776,1776,1,15,Yes,2,19,High,Hard,"Good effort, review the topic."
U009922,Teen,Beginner,E103,American Revolution,Revolution,Medium,Challenge,Can you tell what year was the Declaration of Independence signed?,1945,1776,0,10,No,2,6,Medium,Easy,Consider revising this concept.
U009923,Teen,Intermediate,E102,World War II,War,Medium,Challenge,What ended World War II in Japan?,I don't know,Atomic bombings,0,22,Yes,3,7,Medium,Easy,"Good effort, review the topic."
U009924,Child,Advanced,E103,American Revolution,Revolution,Medium,Challenge,What year was the Declaration of Independence signed?,1776,1776,1,24,No,3,12,High,Hard,You're improving steadily.
U009925,Adult,Advanced,E104,Cold War,Politics,Hard,Simulation,Which two superpowers were involved?,USA and USSR,USA and USSR,1,31,Yes,1,11,High,Hard,You're improving steadily.
U009926,Teen,Advanced,E104,Cold War,Politics,Medium,Quiz,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,10,Yes,2,14,Medium,Hard,Consider revising this concept.
U009927,Teen,Beginner,E105,Indus Valley Civilization,Culture,Hard,Simulation,Which river was central to this civilization?,1945,Indus,0,26,Yes,1,2,Medium,Easy,"Good effort, review the topic."
U009928,Adult,Beginner,E101,French Revolution,Revolution,Medium,Quiz,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,37,No,1,17,High,Hard,"Good effort, review the topic."
