user_id,age_group,proficiency_level,event_id,event_name,topic,difficulty_level,content_type,question,user_answer,correct_answer,is_correct,response_time_sec,hint_used,attempts,score,engagement_level,next_recommended_difficulty,feedback
1029,13-15,Beginner,228,Chinese Event 228,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q228)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,38,True,1,94,Low,Hard,Feedback for Chinese Economy question 228
1130,10-12,Beginner,229,Greek Event 229,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q229)",Correct fact about Greek Science,Correct fact about Greek Science,True,9,False,3,83,Low,Easy,Feedback for Greek Science question 229
1819,16-18,Intermediate,230,Roman Event 230,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q230)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,23,True,2,73,Low,Easy,Feedback for Roman Culture question 230
1804,13-15,Intermediate,231,Mayan Event 231,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q231)",Wrong answer 230,Correct fact about Mayan War,False,9,False,1,39,High,Hard,Feedback for Mayan War question 231
1925,10-12,Beginner,232,Egyptian Event 232,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q232)",Wrong answer 231,Correct fact about Egyptian Politics,False,19,True,3,63,High,Medium,Feedback for Egyptian Politics question 232
1319,13-15,Intermediate,233,Mesopotamian Event 233,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q233)",Wrong answer 232,Correct fact about Mesopotamian Religion,False,26,False,1,100,High,Medium,Feedback for Mesopotamian Religion question 233
1692,16-18,Beginner,234,Indus Valley Event 234,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q234)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,39,True,2,44,Medium,Medium,Feedback for Indus Valley Architecture question 234
1631,16-18,Beginner,235,Chinese Event 235,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q235)",Wrong answer 234,Correct fact about Chinese Economy,False,39,True,2,44,Low,Hard,Feedback for Chinese Economy question 235
1115,16-18,Advanced,236,Greek Event 236,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q236)",Wrong answer 235,Correct fact about Greek Science,False,23,False,2,62,Low,Hard,Feedback for Greek Science question 236
1791,13-15,Advanced,237,Roman Event 237,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q237)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,23,False,3,8,High,Easy,Feedback for Roman Culture question 237
1316,10-12,Intermediate,238,Mayan Event 238,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q238)",Correct fact about Mayan War,Correct fact about Mayan War,True,14,False,3,6,Medium,Easy,Feedback for Mayan War question 238
1103,13-15,Intermediate,239,Egyptian Event 239,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q239)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,36,False,2,69,Low,Medium,Feedback for Egyptian Politics question 239
1693,10-12,Advanced,240,Mesopotamian Event 240,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q240)",Wrong answer 239,Correct fact about Mesopotamian Religion,False,11,False,1,67,High,Hard,Feedback for Mesopotamian Religion question 240
1150,16-18,Advanced,241,Indus Valley Event 241,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q241)",Wrong answer 240,Correct fact about Indus Valley Architecture,False,56,True,2,85,High,Easy,Feedback for Indus Valley Architecture question 241
1276,16-18,Intermediate,242,Chinese Event 242,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q242)",Wrong answer 241,Correct fact about Chinese Economy,False,29,True,2,93,Low,Easy,Feedback for Chinese Economy question 242
1977,16-18,Intermediate,243,Greek Event 243,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q243)",Wrong answer 242,Correct fact about Greek Science,False,35,False,3,57,Low,Easy,Feedback for Greek Science question 243
1750,10-12,Advanced,244,Roman Event 244,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q244)",Wrong answer 243,Correct fact about Roman Culture,False,45,False,2,92,High,Easy,Feedback for Roman Culture question 244
1151,10-12,Advanced,245,Mayan Event 245,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q245)",Wrong answer 244,Correct fact about Mayan War,False,40,True,1,53,Low,Hard,Feedback for Mayan War question 245
1417,16-18,Beginner,246,Egyptian Event 246,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q246)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,60,True,3,12,Low,Hard,Feedback for Egyptian Politics question 246
1663,16-18,Beginner,247,Mesopotamian Event 247,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q247)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,32,True,3,77,High,Medium,Feedback for Mesopotamian Religion question 247
1494,16-18,Beginner,248,Indus Valley Event 248,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q248)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,37,True,2,75,High,Medium,Feedback for Indus Valley Architecture question 248
1692,13-15,Intermediate,249,Chinese Event 249,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q249)",Wrong answer 248,Correct fact about Chinese Economy,False,45,False,1,1,Medium,Easy,Feedback for Chinese Economy question 249
1896,10-12,Intermediate,250,Greek Event 250,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q250)",Wrong answer 249,Correct fact about Greek Science,False,56,False,2,68,Low,Hard,Feedback for Greek Science question 250
1985,10-12,Beginner,251,Roman Event 251,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q251)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,18,True,3,78,Medium,Easy,Feedback for Roman Culture question 251
1885,16-18,Intermediate,252,Mayan Event 252,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q252)",Correct fact about Mayan War,Correct fact about Mayan War,True,54,True,2,90,High,Medium,Feedback for Mayan War question 252
1658,10-12,Beginner,253,Egyptian Event 253,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q253)",Wrong answer 252,Correct fact about Egyptian Politics,False,36,False,3,53,Low,Hard,Feedback for Egyptian Politics question 253
1465,16-18,Beginner,254,Mesopotamian Event 254,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q254)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,37,False,1,50,Medium,Hard,Feedback for Mesopotamian Religion question 254
1962,13-15,Advanced,255,Indus Valley Event 255,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q255)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,18,False,3,55,Low,Medium,Feedback for Indus Valley Architecture question 255
1126,10-12,Advanced,256,Chinese Event 256,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q256)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,43,False,2,7,High,Hard,Feedback for Chinese Economy question 256
1679,16-18,Beginner,257,Greek Event 257,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q257)",Correct fact about Greek Science,Correct fact about Greek Science,True,42,True,1,96,Low,Hard,Feedback for Greek Science question 257
1953,16-18,Intermediate,258,Roman Event 258,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q258)",Wrong answer 257,Correct fact about Roman Culture,False,26,False,1,20,Medium,Medium,Feedback for Roman Culture question 258
1964,10-12,Intermediate,259,Mayan Event 259,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q259)",Wrong answer 258,Correct fact about Mayan War,False,28,True,3,58,Low,Medium,Feedback for Mayan War question 259
1160,16-18,Intermediate,260,Egyptian Event 260,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q260)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,11,True,2,39,Medium,Medium,Feedback for Egyptian Politics question 260
1521,13-15,Advanced,261,Mesopotamian Event 261,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q261)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,47,True,2,31,Medium,Hard,Feedback for Mesopotamian Religion question 261
1109,13-15,Beginner,262,Indus Valley Event 262,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q262)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,40,False,1,70,Medium,Easy,Feedback for Indus Valley Architecture question 262
1503,10-12,Intermediate,263,Chinese Event 263,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q263)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,49,False,2,62,High,Medium,Feedback for Chinese Economy question 263
1466,10-12,Beginner,264,Greek Event 264,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q264)",Wrong answer 263,Correct fact about Greek Science,False,34,True,2,85,Low,Medium,Feedback for Greek Science question 264
1164,16-18,Beginner,265,Roman Event 265,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q265)",Wrong answer 264,Correct fact about Roman Culture,False,13,False,3,16,Medium,Easy,Feedback for Roman Culture question 265
1882,13-15,Beginner,266,Mayan Event 266,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q266)",Wrong answer 265,Correct fact about Mayan War,False,42,False,2,71,High,Medium,Feedback for Mayan War question 266
1118,13-15,Advanced,267,Egyptian Event 267,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q267)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,7,True,2,21,Low,Medium,Feedback for Egyptian Politics question 267
1391,10-12,Advanced,268,Mesopotamian Event 268,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q268)",Wrong answer 267,Correct fact about Mesopotamian Religion,False,50,False,1,15,Medium,Hard,Feedback for Mesopotamian Religion question 268
1060,10-12,Beginner,269,Indus Valley Event 269,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q269)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,50,False,3,83,High,Medium,Feedback for Indus Valley Architecture question 269
1227,10-12,Beginner,270,Chinese Event 270,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q270)",Wrong answer 269,Correct fact about Chinese Economy,False,48,True,3,100,High,Hard,Feedback for Chinese Economy question 270
1029,13-15,Advanced,271,Greek Event 271,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q271)",Wrong answer 270,Correct fact about Greek Science,False,58,False,2,70,High,Hard,Feedback for Greek Science question 271
1845,10-12,Advanced,272,Roman Event 272,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q272)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,46,False,1,27,Low,Medium,Feedback for Roman Culture question 272
1304,16-18,Advanced,273,Mayan Event 273,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q273)",Wrong answer 272,Correct fact about Mayan War,False,11,False,3,27,Medium,Medium,Feedback for Mayan War question 273
1677,13-15,Beginner,274,Egyptian Event 274,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q274)",Wrong answer 273,Correct fact about Egyptian Politics,False,49,True,3,39,High,Medium,Feedback for Egyptian Politics question 274
1103,13-15,Advanced,275,Mesopotamian Event 275,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q275)",Wrong answer 274,Correct fact about Mesopotamian Religion,False,18,True,1,86,Medium,Medium,Feedback for Mesopotamian Religion question 275
1641,16-18,Beginner,276,Indus Valley Event 276,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q276)",Wrong answer 275,Correct fact about Indus Valley Architecture,False,48,False,2,50,High,Medium,Feedback for Indus Valley Architecture question 276
1058,13-15,Advanced,277,Chinese Event 277,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q277)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,32,False,3,61,Low,Medium,Feedback for Chinese Economy question 277
1329,10-12,Intermediate,278,Greek Event 278,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q278)",Wrong answer 277,Correct fact about Greek Science,False,12,False,1,16,High,Medium,Feedback for Greek Science question 278
1079,16-18,Beginner,279,Roman Event 279,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q279)",Wrong answer 278,Correct fact about Roman Culture,False,5,False,2,63,High,Easy,Feedback for Roman Culture question 279
1107,10-12,Intermediate,280,Mayan Event 280,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q280)",Wrong answer 279,Correct fact about Mayan War,False,17,True,2,93,Medium,Easy,Feedback for Mayan War question 280
1522,13-15,Advanced,281,Egyptian Event 281,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q281)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,37,False,3,26,High,Hard,Feedback for Egyptian Politics question 281
1245,16-18,Advanced,282,Mesopotamian Event 282,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q282)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,38,True,3,67,Medium,Hard,Feedback for Mesopotamian Religion question 282
1052,13-15,Beginner,283,Indus Valley Event 283,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q283)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,50,True,2,29,Low,Medium,Feedback for Indus Valley Architecture question 283
1141,10-12,Intermediate,284,Chinese Event 284,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q284)",Wrong answer 283,Correct fact about Chinese Economy,False,16,False,2,12,High,Hard,Feedback for Chinese Economy question 284
1390,10-12,Intermediate,285,Greek Event 285,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q285)",Wrong answer 284,Correct fact about Greek Science,False,58,True,2,59,High,Hard,Feedback for Greek Science question 285
1492,16-18,Beginner,286,Roman Event 286,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q286)",Wrong answer 285,Correct fact about Roman Culture,False,6,True,3,4,Low,Medium,Feedback for Roman Culture question 286
1751,13-15,Intermediate,287,Mayan Event 287,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q287)",Correct fact about Mayan War,Correct fact about Mayan War,True,59,False,1,5,Medium,Hard,Feedback for Mayan War question 287
1868,10-12,Intermediate,288,Egyptian Event 288,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q288)",Wrong answer 287,Correct fact about Egyptian Politics,False,23,False,2,14,High,Easy,Feedback for Egyptian Politics question 288
1492,10-12,Beginner,289,Mesopotamian Event 289,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q289)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,37,False,3,51,High,Hard,Feedback for Mesopotamian Religion question 289
1957,13-15,Beginner,290,Indus Valley Event 290,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q290)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,52,False,2,81,High,Easy,Feedback for Indus Valley Architecture question 290
1450,13-15,Advanced,291,Chinese Event 291,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q291)",Wrong answer 290,Correct fact about Chinese Economy,False,48,False,3,70,High,Hard,Feedback for Chinese Economy question 291
1513,16-18,Advanced,292,Greek Event 292,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q292)",Wrong answer 291,Correct fact about Greek Science,False,12,False,3,50,High,Medium,Feedback for Greek Science question 292
1035,16-18,Intermediate,293,Roman Event 293,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q293)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,25,True,2,6,Medium,Medium,Feedback for Roman Culture question 293
1213,16-18,Beginner,294,Mayan Event 294,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q294)",Wrong answer 293,Correct fact about Mayan War,False,32,False,2,86,Medium,Easy,Feedback for Mayan War question 294
1462,10-12,Intermediate,295,Egyptian Event 295,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q295)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,12,False,2,40,Low,Medium,Feedback for Egyptian Politics question 295
1755,10-12,Intermediate,296,Mesopotamian Event 296,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q296)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,41,False,1,40,Low,Hard,Feedback for Mesopotamian Religion question 296
1657,10-12,Beginner,297,Indus Valley Event 297,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q297)",Wrong answer 296,Correct fact about Indus Valley Architecture,False,41,False,3,77,Low,Medium,Feedback for Indus Valley Architecture question 297
1685,13-15,Advanced,298,Chinese Event 298,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q298)",Wrong answer 297,Correct fact about Chinese Economy,False,25,False,2,7,High,Easy,Feedback for Chinese Economy question 298
1949,10-12,Advanced,299,Greek Event 299,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q299)",Wrong answer 298,Correct fact about Greek Science,False,11,True,3,0,Medium,Easy,Feedback for Greek Science question 299
1322,13-15,Advanced,300,Roman Event 300,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q300)",Wrong answer 299,Correct fact about Roman Culture,False,50,True,2,98,Medium,Easy,Feedback for Roman Culture question 300
1434,13-15,Beginner,301,Mayan Event 301,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q301)",Wrong answer 300,Correct fact about Mayan War,False,36,True,3,40,Medium,Easy,Feedback for Mayan War question 301
1898,10-12,Beginner,302,Egyptian Event 302,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q302)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,25,True,2,86,Low,Easy,Feedback for Egyptian Politics question 302
1191,10-12,Intermediate,303,Mesopotamian Event 303,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q303)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,14,True,1,22,High,Easy,Feedback for Mesopotamian Religion question 303
1329,16-18,Advanced,304,Indus Valley Event 304,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q304)",Wrong answer 303,Correct fact about Indus Valley Architecture,False,30,False,2,37,Medium,Medium,Feedback for Indus Valley Architecture question 304
1507,10-12,Beginner,305,Chinese Event 305,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q305)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,15,False,1,30,High,Hard,Feedback for Chinese Economy question 305
1623,10-12,Advanced,306,Greek Event 306,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q306)",Wrong answer 305,Correct fact about Greek Science,False,24,True,1,85,High,Hard,Feedback for Greek Science question 306
1103,13-15,Advanced,307,Roman Event 307,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q307)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,26,True,3,100,Low,Hard,Feedback for Roman Culture question 307
1081,10-12,Beginner,308,Mayan Event 308,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q308)",Correct fact about Mayan War,Correct fact about Mayan War,True,57,False,2,62,Low,Hard,Feedback for Mayan War question 308
1853,13-15,Beginner,309,Egyptian Event 309,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q309)",Wrong answer 308,Correct fact about Egyptian Politics,False,14,False,2,50,Low,Medium,Feedback for Egyptian Politics question 309
1434,16-18,Beginner,310,Mesopotamian Event 310,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q310)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,23,False,3,72,Medium,Medium,Feedback for Mesopotamian Religion question 310
1692,16-18,Advanced,311,Indus Valley Event 311,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q311)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,18,True,3,30,Medium,Easy,Feedback for Indus Valley Architecture question 311
1346,16-18,Beginner,312,Chinese Event 312,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q312)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,55,False,3,93,Low,Medium,Feedback for Chinese Economy question 312
1192,13-15,Advanced,313,Greek Event 313,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q313)",Correct fact about Greek Science,Correct fact about Greek Science,True,52,True,1,99,Low,Hard,Feedback for Greek Science question 313
1391,16-18,Beginner,314,Roman Event 314,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q314)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,12,False,1,38,Low,Hard,Feedback for Roman Culture question 314
1536,16-18,Beginner,315,Mayan Event 315,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q315)",Correct fact about Mayan War,Correct fact about Mayan War,True,29,True,2,2,Low,Easy,Feedback for Mayan War question 315
1473,16-18,Intermediate,316,Egyptian Event 316,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q316)",Wrong answer 315,Correct fact about Egyptian Politics,False,52,False,3,18,Low,Hard,Feedback for Egyptian Politics question 316
1662,13-15,Advanced,317,Mesopotamian Event 317,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q317)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,23,True,2,26,Medium,Hard,Feedback for Mesopotamian Religion question 317
1595,10-12,Advanced,318,Indus Valley Event 318,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q318)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,60,False,2,73,High,Hard,Feedback for Indus Valley Architecture question 318
1519,10-12,Intermediate,319,Chinese Event 319,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q319)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,18,True,3,60,Low,Easy,Feedback for Chinese Economy question 319
1292,16-18,Beginner,320,Greek Event 320,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q320)",Wrong answer 319,Correct fact about Greek Science,False,27,False,1,93,High,Easy,Feedback for Greek Science question 320
1940,13-15,Advanced,321,Roman Event 321,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q321)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,13,False,3,57,High,Medium,Feedback for Roman Culture question 321
1550,16-18,Beginner,322,Mayan Event 322,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q322)",Correct fact about Mayan War,Correct fact about Mayan War,True,30,False,3,18,Medium,Easy,Feedback for Mayan War question 322
1983,16-18,Advanced,323,Egyptian Event 323,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q323)",Wrong answer 322,Correct fact about Egyptian Politics,False,11,True,3,87,Low,Medium,Feedback for Egyptian Politics question 323
1869,10-12,Advanced,324,Mesopotamian Event 324,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q324)",Wrong answer 323,Correct fact about Mesopotamian Religion,False,35,True,2,85,High,Medium,Feedback for Mesopotamian Religion question 324
1461,13-15,Advanced,325,Indus Valley Event 325,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q325)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,5,False,3,7,High,Hard,Feedback for Indus Valley Architecture question 325
1572,13-15,Advanced,326,Chinese Event 326,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q326)",Wrong answer 325,Correct fact about Chinese Economy,False,35,True,2,97,Medium,Hard,Feedback for Chinese Economy question 326
1089,13-15,Advanced,327,Greek Event 327,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q327)",Correct fact about Greek Science,Correct fact about Greek Science,True,45,True,2,59,High,Medium,Feedback for Greek Science question 327
1569,10-12,Intermediate,328,Roman Event 328,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q328)",Wrong answer 327,Correct fact about Roman Culture,False,41,False,3,60,Medium,Easy,Feedback for Roman Culture question 328
1688,16-18,Advanced,329,Mayan Event 329,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q329)",Wrong answer 328,Correct fact about Mayan War,False,43,True,2,0,High,Easy,Feedback for Mayan War question 329
1201,16-18,Advanced,330,Egyptian Event 330,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q330)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,28,False,1,13,Low,Hard,Feedback for Egyptian Politics question 330
1350,10-12,Advanced,331,Mesopotamian Event 331,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q331)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,51,True,3,7,Medium,Hard,Feedback for Mesopotamian Religion question 331
1542,13-15,Beginner,332,Indus Valley Event 332,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q332)",Wrong answer 331,Correct fact about Indus Valley Architecture,False,36,True,3,5,High,Medium,Feedback for Indus Valley Architecture question 332
1917,10-12,Beginner,333,Chinese Event 333,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q333)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,15,True,2,66,High,Hard,Feedback for Chinese Economy question 333
1733,16-18,Advanced,334,Greek Event 334,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q334)",Correct fact about Greek Science,Correct fact about Greek Science,True,39,False,2,39,Medium,Medium,Feedback for Greek Science question 334
1729,13-15,Intermediate,335,Roman Event 335,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q335)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,18,True,1,98,High,Hard,Feedback for Roman Culture question 335
1283,16-18,Advanced,336,Mayan Event 336,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q336)",Correct fact about Mayan War,Correct fact about Mayan War,True,38,False,3,28,Low,Hard,Feedback for Mayan War question 336
1692,13-15,Intermediate,337,Egyptian Event 337,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q337)",Wrong answer 336,Correct fact about Egyptian Politics,False,44,True,3,17,Medium,Easy,Feedback for Egyptian Politics question 337
1798,10-12,Beginner,338,Mesopotamian Event 338,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q338)",Wrong answer 337,Correct fact about Mesopotamian Religion,False,55,True,2,35,Medium,Medium,Feedback for Mesopotamian Religion question 338
1383,13-15,Advanced,339,Indus Valley Event 339,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q339)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,46,False,3,34,High,Easy,Feedback for Indus Valley Architecture question 339
1088,10-12,Advanced,340,Chinese Event 340,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q340)",Wrong answer 339,Correct fact about Chinese Economy,False,57,False,3,81,High,Medium,Feedback for Chinese Economy question 340
1437,10-12,Advanced,341,Greek Event 341,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q341)",Correct fact about Greek Science,Correct fact about Greek Science,True,54,False,3,16,High,Medium,Feedback for Greek Science question 341
